chemical_name	cas_no
perfluorobutyric acid	375-22-4
perfluorodecalin	306-94-5
perfluorodecanesulfonic acid	
perfluorodecanoic acid	335-76-2
perfluorododecanoic acid	
perfluoroheptanesulfonic acid	
perfluorohexanesulfonic acid	355-46-4
perfluorohexanoic acid	
perfluorooctane sulfonic acid	1763-23-1
perfluorooctanesulfonamide	754-91-6
perfluorooctanoic acid	335-67-1
perfluoropentanoic acid	
perfluoropropionic acid	422-64-0
perfluorotetradecanoic acid	
perfluorotridecanoic acid	
perfluoroundecanoic acid	
perfosfamide	39800-16-3
Perfume	
Pergolide	66104-22-1
Perhexiline	6621-47-2
perhexiline maleate	6724-53-4
perhydroxyl radical	3170-83-0
periciazine	2622-26-6
perifosine	
perilla seed oil	68132-21-8
perillaldehyde	2111-75-3
perillic acid	7694-45-3
perillyl alcohol	536-59-4
Perindopril	82834-16-0
periodate-oxidized adenosine	34240-05-6
periodate-oxidized adenosine 5'-triphosphate	
perlecan	143972-95-6
Permethrin	52645-53-1
peroben	78371-63-8
perospirone	129273-38-7
Peroxides	
Peroxisome Proliferators	
peroxovanadate	
peroxycarbonic acid	
peroxynitric acid	26404-66-0
Peroxynitrous Acid	14691-52-2
peroxyvanadate	
Perphenazine	58-39-9
perphenazine GABA ester	
perrhenate	14333-24-5
Persistent Organic Pollutants	
persulfated 3,6-(O-glucopyranosyl)xanthone	
Pertussis Toxin	
Pertussis Vaccine	
Peruvian balsam	8007-00-9
pervanadate	
Perylene	198-55-0
Pesticides	
Petroleum	
petrosaspongiolide m	
petunidin-3-glucoside	6988-81-4
pevonedistat	
pexacerfont	459856-18-9
pexidartinib	
PF 00477736	
PF 232798	
PF 3758309	
PF 3845	
PF 5168899	
PF 956980	
PF-04254644	
PF-06687252	
PF-429242	
PF-4708671	
PF-670462	
PFL protocol	
PGW5 compound	
PH 163	163251-41-0
phaclofen	108351-35-5
phaeomelanin	12627-61-1
Phalloidine	17466-45-4
phantolid	15323-35-0
Pharmaceutical Vehicles	
Phe-Leu boronic acid	
Phellinus linteus extract	
phellodendrine	6873-13-8
phellopterin	2543-94-4
Phenacetin	62-44-2
phenacyl bromide	70-11-1
phenalen-1-one	548-39-0
Phenalenes	
phenanthrene	85-01-8
Phenanthrenes	
Phenanthridines	
phenanthridone	
Phenanthrolines	
phenazepam	51753-57-2
Phenazines	
Phenazopyridine	94-78-0
Phencyclidine	77-10-1
Phenelzine	51-71-8
phenethyl isothiocyanate	2257-09-2
phenethyl salicylate	
phenethylamine	64-04-0
Phenethylamines	
phenethylcymserine	
Phenetidine	156-43-4
Phenformin	114-86-3
phenidone	92-43-3
phenindamine	82-88-2
Phenindione	83-12-5
Pheniramine	86-21-5
phenmedipham	
Phenobarbital	50-06-6
phenobarbital quinidine	1400-48-2
Phenol	108-95-2
Phenolphthalein	77-09-8
phenolphthalein diphosphate	2090-82-6
phenolphthalein glucuronide	15265-26-6
phenolphthalein monophosphate	13306-67-7
Phenols	
Phenolsulfonphthalein	143-74-8
phenothiazine	92-84-2
Phenothiazines	
phenothrin	
phenoxodiol	
Phenoxyacetates	
phenoxyacetic acid	
Phenoxybenzamine	59-96-1
phenoxyethanol	122-99-6
Phenprocoumon	435-97-2
phenserine	
Phentermine	122-09-8
phenthoate	2597-03-7
phentin acetate	900-95-8
Phentolamine	50-60-2
phenyl acetate	
phenyl biguanide	102-02-3
phenyl di-n-pentylphosphinate	14656-17-8
phenyl ether	101-84-8
phenyl isocyanate	103-71-9
phenyl salicylate	118-55-8
phenyl valerate	20115-23-5
phenyl-N-methyl-N-benzylcarbamate	29044-69-7
phenyl-N-tert-butylnitrone	3376-24-7
phenylacetaldehyde	122-78-1
Phenylacetates	
phenylacetic acid	103-82-2
phenylacetyl-Phe-Ser-Arg-N-(2,4-dinitrophenyl)ethylenediamine	
phenylacetylglycine	500-98-1
Phenylalanine	63-91-2
phenylalanyl corticotropin-releasing factor (12-41)	
phenylalanyl-cyclo(cysteinyltyrosyl-tryptophyl-ornithyl-threonyl-penicillamine)threoninamide	103429-31-8
phenylalanyl-glycyl-NHO-Bz	
phenylalanyl-prolyl-arginine chloromethyl ketone-thrombin	
phenylalanyl-prolyl-arginine methyl chloride	71142-71-7
phenylalanyl-prolyl-arginine-chloromethyl ketone	65149-23-7
phenylalanylserine	16053-39-7
phenylamil	2038-35-9
phenylarsonous acid	25400-22-0
phenylbenzoquinone	363-03-1
Phenylbutazone	50-33-9
Phenylbutyrates	
phenylcyclohexane	827-52-1
Phenylenediamines	
Phenylephrine	59-42-7
Phenylethyl Alcohol	60-12-8
phenylglycidol	
phenylglycidyl ether	122-60-1
Phenylglyoxal	1074-12-0
phenylglyoxylic acid	611-73-4
phenylhydrazine	100-63-0
Phenylhydrazines	
phenylhydrazonopyrazolone sulfonate 1	
phenylhydroquinone	
Phenylisopropyladenosine	29193-86-0
Phenylmercuric Acetate	62-38-4
phenylmercuric chloride	100-56-1
Phenylmethylsulfonyl Fluoride	329-98-6
phenylphosphonic acid	1571-33-1
Phenylphosphonothioic Acid, 2-Ethyl 2-(4-Nitrophenyl) Ester	2104-64-5
phenylpiperazine	92-54-6
Phenylpropanolamine	14838-15-4
Phenylpropionates	
phenylpropylene oxide	
phenylpyruvic acid	156-06-9
Phenylpyruvic Acids	
phenylsaligenin cyclic phosphate	4081-23-6
phenylsulfonylfluoride	368-43-4
Phenylthiourea	103-85-5
phenyltin	2406-68-0
phenyltoloxamine	92-12-6
Phenylurea Compounds	
Phenytoin	57-41-0
pheomelanin	
pheophorbide a	15664-29-6
phillygenin	
phloretic acid	501-97-3
Phloretin	60-82-2
phloretin isonicotinyl hydrazone	
Phlorhizin	60-81-1
phlorofucofuroeckol A	128129-56-6
Phloroglucinol	108-73-6
phloxine	6441-77-6
phomenone	55785-58-5
Phorate	298-02-2
phoratoxon	2600-69-3
phorbol	17673-25-5
phorbol 12-phenylacetate 13-acetate 20-homovanillate	175796-50-6
Phorbol 12,13-Dibutyrate	37558-16-0
Phorbol Esters	
phorbol-12-myristate	20839-06-9
phorbol-12,13-didecanoate	24928-17-4
phorbolol myristate acetate	56937-68-9
phorone	504-20-1
Phortress	
phosalone	2310-17-0
Phosgene	75-44-5
Phosmet	732-11-6
Phosphamidon	13171-21-6
Phosphates	
Phosphatidic Acids	
phosphatidylbutanol	
phosphatidylcholine hydroperoxide	
Phosphatidylcholines	
phosphatidylethanol	
phosphatidylethanolamine	39382-08-6
Phosphatidylglycerols	
phosphatidylinositol 3-phosphate	
phosphatidylinositol 3,4-diphosphate	
phosphatidylinositol 3,4,5-triphosphate	
phosphatidylinositol 3,5-diphosphate	
phosphatidylinositol 4-phosphate	
Phosphatidylinositol 4,5-Diphosphate	
phosphatidylinositol 5-phosphate	
phosphatidylinositol dimannoside	
Phosphatidylinositol Phosphates	
Phosphatidylinositols	
Phosphatidylserines	
phosphine	7803-51-2
Phosphines	
phosphinothricin	51276-47-2
Phosphites	
Phosphoadenosine Phosphosulfate	482-67-7
phosphoaspirin	
Phosphocreatine	67-07-2
Phosphodiesterase Inhibitors	
Phosphoenolpyruvate	73-89-2
phosphoinositide-3,4-bisphosphate	
Phospholipase A2 Inhibitors	
Phospholipids	
phosphomannopentaose sulfate	
phosphomevalonic acid	1189-94-2
phosphoramide mustard	10159-53-2
phosphoramidon	36357-77-4
phosphoric acid	7664-38-2
phosphoric acid mono-(2-(4-(3,3-dimethylbutyrylamino)-3,5-difluorobenzoylimino)thiazol-3-ylmethyl) ester	
Phosphorothioate Oligonucleotides	
Phosphorous Acids	
Phosphorus	7723-14-0
phosphorus chloride	37231-52-0
Phosphorus, Dietary	
phosphoryl chloride	10025-87-3
Phosphorylcholine	107-73-3
phostebupirim	
photomirex	39801-14-4
Photosensitizing Agents	
phoxim	
phthalazine	253-52-1
phthalic acid	88-99-3
Phthalic Acids	
phthalic anhydride	85-44-9
phthalimide	85-41-6
phthalocyanine Pc 4	
PHY 906	
Phycocyanin	11016-15-2
Phycoerythrin	11016-17-4
phyllanthin	
phyllodulcin	480-46-6
physapubescin B	
physcione	521-61-9
Physostigmine	57-47-6
physostigmine heptyl	101246-68-8
physostigmine salicylate	
Phytanic Acid	14721-66-5
Phytic Acid	83-86-3
Phytochelatins	98726-08-0
Phytochemicals	
phytochlorin	19660-77-6
Phytoestrogens	
phytofluene	540-05-6
Phytol	150-86-7
phytomonic acid	503-06-0
phytosphingosine	554-62-1
Phytosterols	
PI 540	
PI 620	
PI-3065	
PI103	
pibrentasvir	
picaridin	
picene	213-46-7
pichtosin	125-12-2
Picibanil	39325-01-4
piclamilast	
Picloram	1918-02-1
Piclozotan	
Picolines	
picolinic acid	98-98-6
picolog	
picoxystrobin	
picrasidine I	
picrocrocin	
picropodophyllin	
picroside II	39012-20-9
Picrotoxin	
picrotoxinin	17617-45-7
Picryl Chloride	88-88-0
pien tze huang	
piericidin A	
pifithrin	
pifithrin-beta	
PIK 75	
Pilocarpine	92-13-7
pilsicainide	88069-49-2
pimagedine	79-17-4
pimaric acid	127-27-5
pimavanserin	
pimecrolimus	
Pimelic Acids	
pimobendan	74150-27-9
Pimozide	2062-78-4
Pinacidil	85371-64-8
Pindolol	13523-86-9
pinitol	484-68-4
pinocembrin	
pinoresinol	487-36-5
pinostilbene	
pinostrobin	
pinosylvin	102-61-4
Pioglitazone	111025-46-8
pipecolic acid	535-75-1
Pipecuronium	68399-58-6
Pipemidic Acid	51940-44-4
piperacetazine	3819-00-9
Piperacillin	61477-96-1
Piperazine	110-85-0
Piperazines	
piperidine	110-89-4
Piperidines	
piperidolate	82-98-4
Piperidones	
piperine	7780-20-3
piperlongumine	
pipermethystine	71627-22-0
piperonyl alcohol	495-76-1
Piperonyl Butoxide	51-03-6
piperonylidene acetone	3160-37-0
piperophos	24151-93-7
Piperoxan	59-39-2
pipoxolan	23744-24-3
Piracetam	7491-74-9
pirarubicin	
pirbuterol	38677-81-5
pirenperone	75444-65-4
Pirenzepine	28797-61-7
piretanide	
pirfenidone	53179-13-8
Piribedil	3605-01-4
pirimicarb	23103-98-2
pirimiphos methyl	29232-93-7
pirimiphos-ethyl	23505-41-1
pirinixic acid	50892-23-4
pirinixil	65089-17-0
pirlindole	60762-57-4
Piroxicam	36322-90-4
pirprofen	31793-07-4
pisosterol	
pitavastatin	147511-69-1
pitolisant	
Pituitary Adenylate Cyclase-Activating Polypeptide	
pivaloylcarnitine	98299-38-8
pivalyloxymethyl butyrate	122110-53-6
PIXY321 fusion protein, recombinant	
Pizotyline	15574-96-6
PK 11195	85340-56-3
PKF115-584	
PKF118-310	
PKI 166	
plant extract, Puerariae Radix	
Plant Extracts	
Plant Oils	
Plant Preparations	
plant stanol ester	
plantamajoside	104777-68-6
Plasticizers	
plastochromanol 8	4382-43-8
Platelet Activating Factor	
Platelet Aggregation Inhibitors	
Platinum	7440-06-4
platinum chloride	12648-47-4
Platinum Compounds	
platycodigenin 3-O-(glucopyranosyl-(1-3)-glucopyranosyl)-28-O-(apiofuranosyl-(1-3)-xylopyranosyl-(1-4)-rhamnopyranosyl-(1-2)-arabinopyranoside)	
platycodin D	58479-68-8
platycodin D3	
platyconic acid	
platyphylline	480-78-4
plaunotol	64218-02-6
plerixafor	
Plicamycin	18378-89-7
plitidepsin	
plumbagin	481-42-5
pluronic block copolymer p85	
Plutonium	7440-07-5
PLX 4720	
plY protein, Streptococcus pneumoniae	
PM 00104	
PMSG-HCG	
PNU 109291	
PNU-282987	
pobilukast	107023-41-6
podocarpic acid	5947-49-9
Podophyllotoxin	518-28-5
polaprezinc	
polihexanide	28757-47-3
Poloxalene	9003-11-6
Poloxamer	106392-12-5
Poly A-U	24936-38-7
Poly Adenosine Diphosphate Ribose	26656-46-2
Poly C	30811-80-4
poly d(I-C)	25853-45-6
Poly dA-dT	26966-61-0
Poly G	25191-14-4
Poly I-C	
poly-APS	
poly-N-4-vinylbenzyllactonamide	96910-25-7
poly-N-acetyl glucosamine	
poly-N-acetyllactosamine	82441-98-3
poly-N-vinylcaprolactam	25189-83-7
Poly(ADP-ribose) Polymerase Inhibitors	
Poly(amidoamine)	
poly(hexamethylenebiguanidinium)	
poly(N-isopropylacrylamide-N-tert-butylacrylamide)copolymer	102667-59-4
poly(N-vinylpyrrolidine)	
poly(propyleneimine)	
Polyamines	
polyaspartate	26063-13-8
Polybrominated Biphenyls	
Polychlorinated Biphenyls	
Polychlorinated Dibenzodioxins	
polychlorodibenzofuran	
Polycyclic Aromatic Hydrocarbons	
polycyclic aromatic hydrocarbons-DNA adduct	
polydatin	65914-17-2
Polydeoxyribonucleotides	
Polyenes	
polyestradiol phosphate	28014-46-2
Polyethylene	9002-88-4
polyethylene glycol 1000	
polyethylene glycol 400	
Polyethylene Glycol 6000	
polyethylene glycol loxenatide	
polyethylene glycol-superoxide dismutase	
Polyethylene Glycols	
Polyethyleneimine	9002-98-6
Polyethylenes	
Polyglutamic Acid	25513-46-6
polyglutamine	26700-71-0
polygodial	6754-20-7
polyhexamethyleneguanidine	31961-54-3
polyisohexylcyanoacrylate	107811-81-4
Polylactic Acid-Polyglycolic Acid Copolymer	
polylactide-polyethylene glycol-polylactide	
Polylysine	25104-18-1
polymarcine	9006-42-2
Polymethyl Methacrylate	9011-14-7
Polymyxin B	1404-26-8
polyoxyethyleneamine	
Polyphenols	
polyphenon E	
Polyphosphates	
polyphyllin I	
polyphyllin VII	
polyporic acid	
Polyribonucleotides	
polysaccharide peptide	
polysaccharide-K	
Polysaccharides	
polyserine	25821-52-7
polysorbate 40	
Polysorbates	
Polystyrenes	
Polyurethanes	
Polyvinyl Chloride	9002-86-2
Polyynes	25067-58-7
pomalidomide	
pomegranate fruit rind	
pomiferin	
ponalrestat	72702-95-5
ponasterone A	13408-56-5
ponatinib	
ponceau 4R	
ponceau MX	7481-49-4
poncirin	
ponkoranol	
poractant alfa	129069-19-8
Porfiromycin	801-52-5
Porphobilinogen	487-90-1
porphycene	100572-96-1
Porphyrins	
posaconazole	
Potassium	7440-09-7
potassium bromate	7758-01-2
Potassium Chloride	7447-40-7
potassium chromate(VI)	7789-00-6
Potassium Citrate	6100-05-6
Potassium Cyanide	151-50-8
potassium diazoacetate	
Potassium Dichromate	7778-50-9
potassium ferricyanide	13746-66-2
potassium ferrocyanide	13943-58-3
potassium fluoride	7789-23-3
potassium hexachloropalladate(IV)	
potassium hydroxide	1310-58-3
potassium iodate	7758-05-6
Potassium Iodide	7681-11-0
potassium mercuric thiocyanate	14099-12-8
potassium nitrate	7757-79-1
potassium octatitanate	59766-31-3
potassium oxonate	
potassium perchlorate	
potassium periodate	7790-21-8
potassium persulfate	7727-21-1
potassium phosphate	16068-46-5
potassium sulfate	7778-80-5
potassium superoxide	12030-88-5
potassium tellurate(IV)	7790-58-1
potassium tetraperoxochromate	12331-76-9
Potassium, Dietary	
Povidone	
pozanicline	161417-20-5
PP242	
PQ 401	
PQQ Cofactor	72909-34-3
PR 39	139637-11-9
Practolol	6673-35-4
pradimicin-IRD	
praeruptorin A	
praeruptorin C	83382-71-2
praeruptorin E	78478-28-1
pralidoxime	6735-59-7
Pralidoxime Compounds	
pramanicin	
pramiconazole	
Pramipexole	
pranlukast	
Prasugrel Hydrochloride	
Pravastatin	81093-37-0
Praziquantel	55268-74-1
Prazosin	19216-56-9
preclamol	75240-91-4
Prednisolone	50-24-8
prednisolone acetate	
Prednisone	53-03-2
prednylidene	599-33-7
Pregabalin	
pregna-4,17-diene-3,16-dione	95975-55-6
Pregnadienes	
pregnane glycoside	
pregnanediol-3 alpha-glucuronide	1852-49-9
Pregnanediones	
Pregnanes	
Pregnanolone	128-20-1
Pregnenolone	145-13-1
pregnenolone 16-acetonitrile	102812-95-3
Pregnenolone Carbonitrile	1434-54-4
pregnenolone sulfate	1247-64-9
Prenalterol	57526-81-5
Prenylamine	390-64-7
prenylamine lactate	69-43-2
pretilachlor	51218-49-6
previtamin D(3)	
prexasertib	
pridinol	511-45-5
Prilocaine	721-50-6
prim-O-glucosylcimifugin	
Primaquine	90-34-6
Prime and Bond NT	
Primidone	125-33-7
primycin	30003-49-7
prinomastat	
pristane	1921-70-6
pro-diazepam	65617-86-9
pro-thyrotropin releasing hormone	98616-54-7
Proadifen	302-33-0
proadrenomedullin (9-20)	
proanthocyanidin	18206-61-6
Proanthocyanidins	
Probenecid	57-66-9
Probucol	23288-49-5
Procainamide	51-06-9
Procaine	59-46-1
Procarbazine	671-16-9
Procaterol	72332-33-3
prochloraz	67747-09-5
Prochlorperazine	58-38-8
procyanidin	4852-22-6
procyanidin B1	20315-25-7
procyanidin B2	29106-49-8
procyanidin B3	
Procyclidine	77-37-2
procymidone	32809-16-8
prodan	70504-01-7
Prodigiosin	82-89-3
profadol	428-37-5
profenamine	522-00-9
profenofos	41198-08-7
Proflavine	92-62-6
Progesterone	57-83-0
Progesterone Congeners	
progesterone-11-bovine serum albumin	
Progestins	
Proguanil	500-92-5
Proliferating Cell Nuclear Antigen	
prolinedithiocarbamate	135467-92-4
Prolyl-Hydroxylase Inhibitors	
Promazine	58-40-2
promecarb	2631-37-0
Promegestone	34184-77-5
promen	
Promensil	
Promethazine	60-87-7
prometone	1610-18-0
Prometryne	7287-19-6
ProMune	
pronamide	23950-58-5
propacetamol	66532-86-3
propachlor	1918-16-7
Propafenone	54063-53-5
propamocarb	24579-73-5
propanethiol	107-03-9
Propanil	709-98-8
Propanols	
Propantheline	298-50-0
propaphos	7292-16-2
propargyl alcohol	107-19-7
propargyl ether	
propargylamine	2450-71-7
propargylglycine	64165-64-6
propazine	
propentofylline	
propetamphos	31218-83-4
prophalan	
propham	122-42-9
propiconazole	60207-90-1
Propidium	36015-30-2
propineb	12071-83-9
propioin	
Propiolactone	57-57-8
propionaldehyde	123-38-6
propionamide	79-05-0
Propionates	
propionic acid	79-09-4
propionylcholine	5072-54-8
propionylthiocholine	24578-90-3
propiverine	60569-19-9
Propofol	2078-54-8
Propolis	9009-62-5
Propoxur	114-26-1
Propranolol	525-66-6
propyl ether	111-43-3
Propyl Gallate	121-79-9
Propylamines	
propylene	115-07-1
propylene dichloride	78-87-5
Propylene Glycol	57-55-6
propylene glycol mono-t-butyl ether	57018-52-7
propylene phenoxetol	770-35-4
propyleneimine	75-55-8
propylisopropylacetamide	6098-19-7
propylparaben	94-13-3
Propylthiouracil	51-52-5
proroxan	33743-96-3
prosapogenin D methyl ester	
Proscillaridin	466-06-8
ProstaCaid	
prostaglandin A1	14152-28-4
prostaglandin A2	
prostaglandin B1	13345-51-2
Prostaglandin D2	41598-07-6
prostaglandin D3	71902-47-1
prostaglandin E2 glyceryl ester	
prostaglandin E3	802-31-3
prostaglandin F1	745-62-0
prostaglandin F3alpha	745-64-2
prostaglandin G2	51982-36-6
Prostaglandin H2	42935-17-1
prostaglandin I3	68794-57-0
Prostaglandins	
Prostaglandins E	
Prostaglandins F	
prostratin	60857-08-1
prosultiamine	59-58-5
protamine heparin aggregate	
Protease Inhibitors	
Proteasome Inhibitors	
protectin D1	
protein kinase inhibitor peptide	128022-93-5
Protein Kinase Inhibitors	
Protein Synthesis Inhibitors	
protein-bound polysaccharide K, Basidiomycetes	
Proteoglycans	
prothioconazole	
prothioconazole-desthio	
prothiophos	34643-46-4
protoapigenone	
protoberberine	19716-69-9
protocatechualdehyde	139-85-5
protocatechuic acid	99-50-3
protocatechuic acid methyl ester	
protolichesterinic acid	1448-96-0
Proton Pump Inhibitors	
Protons	
protopanaxadiol	7755-01-3
protopine	130-86-9
protoporphyrin IX	553-12-8
protoporphyrinogen	7412-77-3
Protoporphyrins	
Protriptyline	438-60-8
proxyfan	
proxymetacaine	499-67-2
prucalopride	
prulifloxacin	123447-62-1
prunetin	552-59-0
prunin	
PS1145	
PSB603	
pseudocumene	95-63-6
pseudohypericin	55954-61-5
pseudoisocyanine	20766-49-8
pseudolaric acid B	82508-31-4
pseurotin d	
psi-tectorigenin	
psicose	23140-52-5
Psilocybin	
psilostachyin C	
psoralidin	
psorospermin	74045-97-9
Psychotropic Drugs	
psymberin	
PT-100 dipeptide	
Pt(O,O'-acac)(gamma-acac)(DMS)	
ptaquiloside	87625-62-5
PTC-209	
pterostilbene	
Pteroylpolyglutamic Acids	
Ptychodiscus brevis T2 toxin	
puag-haad	4721-07-7
puerarin	3681-99-0
pulegone	15932-80-6
Pulmonary Surfactants	
Pulsatilla saponin A	
punarnavine	
punicalagin	65995-63-3
punicic acid	
Purine Nucleosides	
Purines	
purmorphamine	
Puromycin	53-79-2
Puromycin Aminonucleoside	58-60-6
purpurin anthraquinone	
purpurogallin	569-77-7
putranjivain A	
Putrescine	110-60-1
PX-102	
PX-866	
pycnidione	
pycnogenols	
pyeongwee-san extract	
pymetrozine	123312-89-0
Pyocyanine	85-66-5
pyrachlostrobin	
pyralene	62251-11-0
pyranine	
pyranoprofen	
Pyrantel	15686-83-6
Pyrantel Pamoate	22204-24-6
pyrathiazine	84-08-2
Pyrazinamide	98-96-4
Pyrazines	
pyrazinoic acid	98-97-5
pyrazolanthrone	
pyrazole	288-13-1
Pyrazoles	
pyrazolo(3,4-d)pyrimidine	271-80-7
pyrazolone	39455-90-8
pyrazophos	13457-18-6
pyrene	129-00-0
pyrenophorol	
Pyrethrins	
pyridaben	96489-71-3
pyridafenthion	119-12-0
pyridate	55512-33-9
Pyridazines	
pyridine	110-86-1
pyridine N-oxide	694-59-7
pyridine-2-aldoxime	873-69-8
pyridine-4-aldoxime	696-54-8
Pyridines	
Pyridinium Compounds	
Pyridones	
Pyridostigmine Bromide	101-26-8
Pyridoxal	66-72-8
pyridoxal isonicotinoyl hydrazone	737-86-0
Pyridoxal Phosphate	54-47-7
pyridoxal phosphate gamma-aminobutyric acid	63221-68-1
pyridoxal phosphate gamma-glutamyl hydrazone	14520-50-4
pyridoxal phosphate-6-azophenyl-2',4'-disulfonic acid	149017-66-3
pyridoxaloxime	708-08-7
Pyridoxamine	85-87-0
Pyridoxic Acid	82-82-6
Pyridoxine	
Pyrilamine	91-84-9
Pyrimethamine	58-14-0
pyrimethanil	53112-28-0
pyrimidifen	
pyrimidin-2-one beta-ribofuranoside	
pyrimidine	289-95-2
Pyrimidine Dimers	
Pyrimidines	
Pyrimidinones	
pyriminil	53558-25-1
pyriproxyfen	95737-68-1
Pyrithiamine	534-64-5
pyrithione	1121-30-8
pyrithione zinc	
Pyrogallol	87-66-1
pyromellitic dianhydride	89-32-7
Pyrones	
pyrrole-2,3,5-tricarboxylic acid	945-32-4
Pyrroles	
pyrrolidine	123-75-1
pyrrolidine dithiocarbamic acid	25769-03-3
Pyrrolidines	
Pyrrolidonecarboxylic Acid	98-79-3
Pyrrolizidine Alkaloids	
pyrrolo(2,1-c)(1,4)benzodiazepine	
Pyruvaldehyde	78-98-8
pyruvamide	631-66-3
Pyruvates	
Pyruvic Acid	127-17-3
pyrvinium	7187-62-4
PYX 2	146999-93-1
QB 102	
qiangxin	
qidan	
Qilong	
Qing Ye Dan	
Qingdai compound	
qingdu	
qinghuang	
qingre zaoshi liangxue fang	
qishen yiqi	
Quartz	14808-60-7
Quassins	
Quaternary Ammonium Compounds	
quercetagetin	
Quercetin	117-39-5
quercetin 3-acetyl-7,3',4'-trisulfate	
quercetin 3-arabinopyranoside	
quercetin 3-O-(2''-galloyl)glucopyranoside	
quercetin 3-O-beta-(2''-galloyl)-rhamnopyranoside	
quercetin 3-O-glucopyranoside	
quercetin 3-O-glucuronide	
quercetin 3,7,3',4'-tetrasulfate	
quercetin 3'-O-glucoside	
quercetin 3'-sulfate	
quercetin 4'-O-glucopyranoside	
quercetin 7-O-glucopyranoside	
quercetin pentaacetate	
quercetin-3-O-rutinoside	
quercitrin	522-12-3
Quetiapine Fumarate	
quifenadine	10447-39-9
Quil A	66594-14-7
Quin2	83014-44-2
Quinacrine	83-89-6
quinagolide	87056-78-8
quinalphos	13593-03-8
Quinapril	82586-55-8
quinaprilat	82768-85-2
Quinazolines	
Quinazolinones	
quinclorac	
quinelorane	97466-90-5
Quinic Acid	77-95-2
Quinidine	56-54-2
quinidinium	
Quinine	130-95-0
quinocetone	
quinoline	91-22-5
quinoline yellow	
quinoline-val-asp(OMe)-CH2-OPH	
Quinolines	
Quinolinic Acid	89-00-9
Quinolinium Compounds	
Quinolones	
quinomethionate	
quinone	106-51-4
quinone methide	138230-21-4
Quinones	
quinotrierixin	
Quinoxalines	
quinoxyfen	
Quinpirole	85760-74-3
quintozene	82-68-8
Quinuclidinyl Benzilate	6581-06-2
quinupristin-dalfopristin	126602-89-9
Quipazine	4774-24-7
Quisqualic Acid	52809-07-1
quizalofop-ethyl	76578-14-8
quizartinib	
R 115866	
R 121919	
R 59949	120166-69-0
R-1,1,1-trifluoro-4-(5-fluoro-2,3-dihydrobenzofuran-7-yl)-4-methyl-2-(((2-methyl-5-quinolyl)amino)methyl)pentan-2-ol	
r-1,t-2,3,c-4-tetrahydroxy-1,2,3,4-tetrahydrophenanthrene	
R116010	
R116301	
RA190	
Rabeprazole	
rabeprazole-thioether	
racecadotril	
Raclopride	84225-95-6
ractopamine	97825-25-7
radafaxine	
radolmidine	
Radon	10043-92-2
Raffinose	512-69-6
Rafoxanide	22662-39-1
ragaglitazar	
raiser	
ralimetinib	
Raloxifene Hydrochloride	
raloxifene-4'-beta-glucuronide	
raloxifene-6-beta-glucuronide	
Raltegravir Potassium	
raltitrexed	
ramatroban	116649-85-5
ramelteon	
Ramipril	87333-19-5
ramiprilat	87269-97-4
ramosetron	132907-72-3
ranirestat	
Ranitidine	66357-35-5
ranitidine bismuth citrate	
RANK Ligand	
Ranolazine	
rapacuronium	
Rapeseed Oil	
RAPTA-T	
rasagiline	1875-50-9
raspberry ketone	5471-51-2
raubasine	483-04-5
ravoxertinib	
razaxaban	
Razoxane	21416-87-5
RB 006	
RB 007	
RB 101	135949-60-9
RCF-1 fiber	
RD162 compound	
Re 80	116193-60-3
Reactive Nitrogen Species	
Reactive Oxygen Species	
ReAsH-EDT2 compound	
rebamipide	111911-87-6
rebaudioside A	58543-16-1
rebeccamycin	93908-02-2
rebemide	1696-17-9
Reboxetine	98769-81-4
Rec 15-2739	
Recombivax HB	
reevesioside A	
reevesioside F	
regorafenib	
relcovaptan	
relugolix	
remdesivir	
Remifemin	
Remifentanil	
remikiren	
remimazolam	
remogliflozin etabonate	
Remoxipride	80125-14-0
ReN 1869	
repaglinide	
reparixin	
repinotan hydrochloride	
reproterol	54063-54-6
RES 701-1	151308-34-8
resacetophenone	
resazurin	550-82-3
rescinnamine	
reserpic acid	83-60-3
Reserpine	50-55-5
resiniferatoxin	57444-62-9
Resins, Plant	
resiquimod	
resmethrin	
resolvin D1	
resolvin D2	
resorcinol	108-46-3
resorcinolnaphthalein	
